country,Country Code,indicator,code,year,value
Kenya,KEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2022,89
Kenya,KEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2023,91
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2015,28
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2016,35
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2017,41
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2018,53
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2019,60
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2020,67
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2021,71
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2022,70
Kenya,KEN,"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,2023,76
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2010,90
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2011,97
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2012,94
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2013,93
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2014,90
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2015,79
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2016,84
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2017,76
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2018,89
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2019,88
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2020,92
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2021,95
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2022,91
Kenya,KEN,"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,2023,92
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2010,3.21
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2011,2.92
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2012,2.64
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2013,2.45
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2014,2.19
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2015,1.91
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2016,1.61
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2017,1.36
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2018,1.19
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2019,1.13
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2020,1.08
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2021,0.94
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2022,0.74
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2010,2.97
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2011,2.67
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2012,2.41
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2013,2.22
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2014,1.97
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2015,1.72
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2016,1.44
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2017,1.22
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2018,1.06
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2019,1.01
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2020,0.96
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2021,0.84
Kenya,KEN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2022,0.68
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2010,0.91
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2011,0.82
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2012,0.74
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2013,0.68
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2014,0.61
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2015,0.53
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2016,0.45
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2017,0.38
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2018,0.33
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2019,0.31
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2020,0.29
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2021,0.25
Kenya,KEN,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,2022,0.2
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2010,1.94
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2011,1.69
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2012,1.59
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2013,1.47
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2014,1.28
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2015,1.04
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2016,0.88
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2017,0.79
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2018,0.66
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2019,0.63
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2020,0.6
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2021,0.54
Kenya,KEN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2022,0.46
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2010,66.53
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2011,68.71
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2012,70.56
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2013,72.08
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2014,71.62
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2015,69.37
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2016,64.8
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2017,64.07
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2018,61.18
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2019,58.68
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2020,61.86
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2021,63.69
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2022,62.09
Kenya,KEN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2023,59.53
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,531
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2011,506
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2012,471
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2013,443
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,423
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2015,380
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2016,348
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2017,319
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2018,292
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2019,267
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2020,251
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2021,253
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2022,245
Kenya,KEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2023,223
Kenya,KEN,"Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)",SH.STA.IYCF.ZS,2014,21.8
Kenya,KEN,Intermittent preventive treatment (IPT) of malaria in pregnancy (% of pregnant women),SH.MLR.IPTP.ZS,2014,10.3
Kenya,KEN,Intermittent preventive treatment (IPT) of malaria in pregnancy (% of pregnant women),SH.MLR.IPTP.ZS,2015,22.9
Kenya,KEN,Intermittent preventive treatment (IPT) of malaria in pregnancy (% of pregnant women),SH.MLR.IPTP.ZS,2020,22
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2010,48.602466217029324
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2011,48.57329696036465
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2012,48.54914931864208
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2013,48.52757403849699
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,48.51009367840168
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2015,48.49540631385476
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2016,48.479933220225824
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2017,47.998365717157164
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2018,47.456921126043255
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2019,46.85062812114535
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2020,46.87048015187231
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2021,47.01915875277105
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2022,47.089861073526095
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2023,47.20669088679422
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2024,47.19050422394254
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2010,17284448
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2011,17856484
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2012,18441629
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2013,19043674
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2014,19660028
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2015,20289697
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2016,20945264
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2017,20982904
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2018,20958591
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2019,20875750
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2020,21254171
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2021,22012863
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2022,22574747
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2023,23184849
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,2024,23781100
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2010,62.575
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2011,63.057
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2012,63.37
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2013,63.615
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2014,63.969
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2015,64.344
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2016,64.669
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2017,64.933
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2018,65.003
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2019,65.1
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2020,64.24
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2021,63.636
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2022,65.869
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2023,65.92
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2010,59.246
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2011,59.513
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2012,59.718
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2013,59.867
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2014,60.052
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2015,60.27
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2016,60.455
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2017,60.599
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2018,60.728
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2019,60.859
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2020,59.145
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2021,58.968
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2022,61.324
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2023,61.459
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,60.915
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2011,61.283
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2012,61.537
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,61.729
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,61.99
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2015,62.279
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2016,62.526
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,62.725
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,62.825
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.939
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,61.596
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,61.225
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,63.549
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,63.646
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2010,0.958161443220046
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2011,0.92133650346154
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2012,0.908116377180949
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2013,0.841860269471306
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.802134441224858
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.784673459634961
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2016,0.737413867881129
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2017,0.683807122319628
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2018,0.655814403575675
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2019,0.608231552621993
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2020,0.620051089911257
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2021,0.606968602480153
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2022,0.508917588333458
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2023,0.479347697308969
